REGISTRY_ID,Previous_S,Source,Location_S,New_,LOCATION_ADDRESS,PRIMARY_NAME,CITY_NAME,COUNTY_NAME,STATE_CODE,ZIP_CODE,LATITUDE83,FAC_COLLEC,LONGITUDE83,FAC_ACCURACY,FAC_REFERENCE,AIR,FAC_DERIVE,AIRS_AFS,E_GGRT,EIS,ICIS,ICIS_old,NPDES,OSHA_OIS,RCRAINFO,RMP,SEMS_CERCL,TRIS,NAICS1,TX_TCEQ_AC,NAICS2,NAICS3,NAICS4,NAICS5,ID,NAICS6,lat_merge,lon_merge,edf_source,latlon_merge_src,FIPS_CODE,CENSUS_BLOCK_CODE,HDATUM_DESC,GC_postal_code,GC_location_address,GC_location_type,GC_geocode_result,GC_geocode_attempt,GC_lat,GC_lng
110020480095,Needs to be checked,ECHO/FRS,NA,N,10925 HIGHWAY 225,RYTON ENGINEERING PLASTIC,LA PORTE,HARRIS,TX,77571,29.694198,ADDRESS MATCHING-HOUSE NUMBER,-95.057766,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,NA,NA,NA,0,NA,NA,NA,TXR000059295,NA,NA,0,325211,NA,NA,NA,NA,NA,672,NA,29.694198,-95.0577659995,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110020515673,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,11327 TANNER RD,CAMERON INTERNATIONAL TOPSIDES CONTROLS,HOUSTON,HARRIS,TX,77041,29.85028,ADDRESS MATCHING-HOUSE NUMBER,-95.57828,30,CENTER OF A FACILITY OR STATION,0,12040104,NA,NA,NA,0,NA,NA,NA,0,NA,NA,77041NTDPL11327,326191,NA,NA,NA,NA,NA,673,NA,29.8502800007,-95.5782799995,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110021094625,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,4403 LA PORTE FWY,PASADENA METHANOL PLANT,PASADENA,HARRIS,TX,77503,29.72996,ADDRESS MATCHING-HOUSE NUMBER,-95.15114,30,CENTER OF A FACILITY OR STATION,TX0000004820100059,12040104,NA,NA,"4940911,missing NEI",0,NA,NA,NA,TXD982555468,100000137835,NA,77501TNNCM4403L,325199,NA,NA,NA,NA,NA,674,NA,29.7299600005,-95.1511399991,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110021106435,Keep source location,FRS,"Address Matches, less than .5 miles away",N,12400 BAY AREA BLVD.,HUISH DETERGENTS,PASADENA,HARRIS,TX,77507,29.63002,ADDRESS MATCHING-HOUSE NUMBER,-95.04598,30,CENTER OF A FACILITY OR STATION,NA,12040204,NA,NA,"6696111,missing NEI",600012767,NA,NA,NA,NA,NA,NA,NA,325613,RN102318441,NA,NA,NA,NA,675,NA,29.6300200005,-95.04598,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110022307911,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,11010 WALLISVILLE RD,HOUSTON FACILITY,HOUSTON,HARRIS,TX,77013,29.79591,ADDRESS MATCHING-HOUSE NUMBER,-95.23767,30,CENTER OF A FACILITY OR STATION,0,12040104,NA,NA,NA,0,NA,NA,NA,TXR000063669,NA,NA,0,325211,NA,NA,NA,NA,NA,676,NA,29.7959100007,-95.2376699996,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110022411530,Keep source location,ECHO/FRS,Keep source,N,"1720 GRANT AVE, GATE 16",PRAXAIR HYDROGEN PLANT HU-4 FACILITY,TEXAS CITY,GALVESTON,TX,77590,29.365859,INTERPOLATION-PHOTO,-94.936113,25,PLANT ENTRANCE (GENERAL),TX0000004816700116,12040204,NA,1000043,9132211,0,NA,NA,NA,TXR000056150,NA,NA,77590PRXRN172GR,325120,RN102338100,NA,NA,NA,NA,677,NA,29.3666881935,-94.9374738466,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110022431206,No need to check - superfund site,SEMS,NA,N,"W BANK OF SAN JACINTO RIVER, N OF HWY 10",SAN JACINTO RIVER WASTE PITS,CHANNELVIEW,HARRIS,TX,77530,29.7944,0,-95.0625,0,0,NA,12040104,NA,NA,NA,2200010244,NA,NA,NA,NA,NA,TXN000606611,NA,NA,NA,NA,NA,NA,NA,678,NA,29.7944,-95.0625,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110022435952,Keep source location,ECHO/FRS,"Within Parcel, less than 0.5 mi from source, no address match",N,502 KINGWOOD DR,PORTRAIT INNOVATIONS INC,KINGWOOD,HARRIS,TX,77339,30.051646,ADDRESS MATCHING-HOUSE NUMBER,-95.247008,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040101,NA,NA,NA,0,NA,NA,NA,TXR000063990,NA,NA,0,325992,NA,NA,NA,NA,NA,679,NA,30.0516460003,-95.247008,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110022810573,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,13000 BAYPARK RD,BAYPORT PLANT,PASADENA,HARRIS,TX,77507,29.64174,ADDRESS MATCHING-HOUSE NUMBER,-95.0654,30,CENTER OF A FACILITY OR STATION,TX0000004820101604,12040204,NA,NA,9102811,0,NA,NA,NA,TXD073920399,NA,NA,77507LBMRL13BAY,325199,RN100211523,NA,NA,NA,NA,680,NA,29.6417400004,-95.0653999995,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110022832675,Keep source location,ECHO/FRS,"Within Parcel, less than 0.5 mi from source, no address match",N,5315 FM 1960 RD W STE D,PORTRAIT INNOVATIONS INC,HOUSTON,HARRIS,TX,77069,29.981018,ADDRESS MATCHING-HOUSE NUMBER,-95.510815,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040102,NA,NA,NA,0,NA,NA,NA,TXR000065599,NA,NA,0,325992,NA,NA,NA,NA,NA,681,NA,29.981018,-95.5108149994,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110022904945,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,8500 HWY 6 S,AQUAFORM INC,HOUSTON,HARRIS,TX,77083,29.68655,ADDRESS MATCHING-HOUSE NUMBER,-95.64368,30,CENTER OF A FACILITY OR STATION,0,12040104,NA,NA,"9137611,missing NEI",0,NA,NA,NA,0,NA,NA,77083QFRMN85HWY,326199,NA,NA,NA,NA,NA,682,NA,29.6865500005,-95.6436799992,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110022925557,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,6250 UNDERWOOD RD,KANEKA TEXAS,PASADENA,HARRIS,TX,77507,29.62097,ADDRESS MATCHING-HOUSE NUMBER,-95.08714,30,CENTER OF A FACILITY OR STATION,0,12040204,NA,1005095,15042311,0,NA,NA,NA,TXR000065961,NA,NA,7750WKNKNT625UN,325211,RN104253877,325411,NA,NA,NA,683,NA,29.62097,-95.0871399996,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110024422409,Keep source location,ECHO,Keep source,N,1130 BATTLEGROUND RD,SOLVAY CHEMICALS DEER PARK PLANT,LA PORTE,HARRIS,TX,77571,29.717028,INTERPOLATION-MAP,-95.085,50,POINT WHERE SUBSTANCE IS RELEASED,0,12040104,NA,NA,NA,0,TX0087971,NA,NA,TXD093969384,NA,NA,77536NTRXM1230B,32518,NA,325188,325180,0,0,684,0,29.7166500055,-95.0863077801,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110024422418,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,11603 STRANG RD,LINDE GAS NORTH AMERICA LLC,LA PORTE,HARRIS,TX,77571,29.706291,INTERPOLATION-PHOTO,-95.057016,25,CENTER OF FACILITY,TX0000004820101522,12040104,4820101522,1002072,4167411,0,NA,NA,342461233,TXR000037499,100000088861,NA,77571LNDGS11603,325120,RN100217207,325199,325998,NA,NA,685,NA,29.7062910004,-95.057016,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110025330602,Keep source location,ECHO/FRS,"Within Parcel, less than 0.5 mi from source, no address match",N,INDUSTRIAL CANAL RD  PO BOX  568,BP AMOCO CHEMICAL TEXAS CITY PLANT,TEXAS CITY,GALVESTON,TX,77592,29.364944,INTERPOLATION-MAP,-94.907139,17780,POINT WHERE SUBSTANCE IS RELEASED,0,12040204,NA,NA,NA,0,NA,NA,NA,0,NA,NA,77592MCCHMINDUS,324110,NA,NA,NA,NA,NA,686,NA,29.3649440004,-94.9071389992,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110025334029,Keep source location,ECHO/FRS,Keep source,N,27734 US HWY 90,CENTURY ASPHALT LTD  KATY PLANT,KATY,WALLER,TX,77494,29.786,NA,-95.85414,17630,NA,0,12040104,NA,NA,"9067911,missing NEI",0,NA,NA,NA,0,NA,NA,77494CNTRY27734,324121,NA,NA,NA,NA,NA,687,NA,29.7919103223,-95.8555020134,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110025334047,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,4008 HWY 146,CENTURY ASPHALT LTD BAYTOWN FACILITY,BAYTOWN,HARRIS,TX,77520,29.76247,ADDRESS MATCHING-HOUSE NUMBER,-94.92296,30,CENTER OF A FACILITY OR STATION,0,12040203,NA,NA,"9134611,missing NEI",0,NA,NA,NA,0,NA,NA,77520CNTRY48HWY,324121,NA,NA,NA,NA,NA,688,NA,29.7624700001,-94.9229599994,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110025334056,Needs to be checked,ECHO/FRS,"Chambers County, Need Parcel Data",N,4210 FM 1405,DUNA USA INC,BAYTOWN,CHAMBERS,TX,77523,29.715646,ADDRESS MATCHING-HOUSE NUMBER,-94.915877,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040203,NA,NA,NA,0,NA,NA,NA,0,NA,NA,77520DNSCH421FM,326150,NA,NA,NA,NA,NA,689,NA,29.715646,-94.915876999100007,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110027376337,Keep source location,ECHO/FRS,Keep source,N,FM 2917,EASTMAN CHOCOLATE BAYOU,ALVIN,BRAZORIA,TX,77511,29.246667,NA,-95.196389,17483,NA,0,12040204,NA,NA,NA,0,NA,NA,NA,TXR000020693,NA,NA,77511STMNCFM291,325199,NA,NA,NA,NA,NA,690,NA,29.2462878831,-95.1976903712,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110027922657,Needs to be checked,ECHO/FRS,"Chambers County, Need Parcel Data",N,7500 FM 1405,FLOMIN INC,BAYTOWN,CHAMBERS,TX,77523,29.7536,CLASSICAL SURVEYING TECHNIQUES,-94.8931,4,CENTER OF FACILITY,0,12040203,NA,NA,"13403811,missing NEI",0,NA,NA,336139001,TXR000079033,100000197672,NA,77520FLMNN75FM1,325998,RN100908169,NA,NA,NA,NA,691,NA,29.7536000007,-94.893099999,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110028187049,Keep source location,ECHO/FRS,Keep source,N,2800 FM 519 E,BP AMOCO CHEMICAL COMPANY,TEXAS CITY,GALVESTON,TX,77592,29.361045,INTERPOLATION-PHOTO,-94.930351,1953,FACILITY CENTROID,TX0000004816700002,12040204,4816700148,1010447,3930711,0,2600005745,NA,341571990,TXD005942438,NA,NA,77590MCLCM24015,324110,RN104579487,325110,325199,325211,NA,692,NA,29.3615853976,-94.9315581895,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110028211888,Keep source location,FRS,Keep source,N,FOOT OF 6TH STREET,BP CHEMICAL CO  TEXAS CITY PLANT A,TEXAS CITY,GALVESTON,TX,77590,29.3677,0,-94.9086,0,0,NA,12040204,NA,NA,NA,600014859,NA,NA,NA,NA,NA,NA,NA,324110,RN100223114,NA,NA,NA,NA,693,NA,29.3673236994,-94.9099039696,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110031018100,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,13235 HWY 105 W,TASKER MANUFACTURING CORP,CONROE,MONTGOMERY,TX,77304,30.346514,ADDRESS MATCHING-HOUSE NUMBER,-95.562252,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040101,NA,NA,NA,0,NA,NA,NA,0,NA,NA,77304TSKRM13235,325199,NA,NA,NA,NA,NA,694,NA,30.3465139999,-95.5622519998,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110031338513,Needs to be checked,ECHO/FRS,NA,N,5110 HIGHWAY 146,POLYONE,SEABROOK,HARRIS,TX,77586,29.58332,ADDRESS MATCHING-HOUSE NUMBER,-95.028998,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040204,NA,NA,NA,0,NA,NA,NA,TXR000077968,NA,NA,0,325991,NA,NA,NA,NA,NA,695,NA,29.5833200002,-95.0289979992,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110031374572,Keep source location,ECHO/FRS,"Within Parcel, less than 0.5 mi from source, no address match",N,19419 GULF FWY STE 2,PORTRAIT INNOVATIONS,WEBSTER,HARRIS,TX,77598,29.542472,ADDRESS MATCHING-HOUSE NUMBER,-95.143085,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040204,NA,NA,NA,0,NA,NA,NA,TXR000078302,NA,NA,0,325992,NA,NA,NA,NA,NA,696,NA,29.542472,-95.1430849998,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110031409973,Keep source location,ECHO/FRS,Keep source,N,10601 BAY AREA BLVD,DIXIE CHEMICAL PLANT B,PASADENA,HARRIS,TX,77507,29.612017,INTERPOLATION-SATELLITE,-95.050481,200,CENTER OF A FACILITY OR STATION,0,12040204,NA,1005947,4862611,0,NA,NA,NA,TXP490336648,100000074475,NA,77507DXCHM10701,325199,RN100218486,NA,NA,NA,NA,697,NA,29.6116393322,-95.0517875636,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110031412512,Needs to be checked,ECHO/FRS,NA,N,1110 MAIN ST,MSO - HOUSTON DOWNTOWN,HOUSTON,HARRIS,TX,77022,29.75587,ADDRESS MATCHING-HOUSE NUMBER,-95.36587,30,CENTER OF A FACILITY OR STATION,0,12040104,NA,NA,NA,0,NA,NA,NA,TXR000077040,NA,NA,0,325611,NA,NA,NA,NA,NA,698,NA,29.7558700004,-95.3658699997,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110031412521,Needs to be checked,ECHO/FRS,NA,N,4500 GULF FWY,FLO HOUSTON DC,HOUSTON,HARRIS,TX,77023,29.726934,ADDRESS MATCHING-HOUSE NUMBER,-95.336163,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,NA,NA,NA,0,NA,NA,NA,TXR000077172,NA,NA,0,325611,NA,NA,NA,NA,NA,699,NA,29.7269340004,-95.336163,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110031481750,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,780 CLINTON DRIVE,HOUSTON PLANT,GALENA PARK,HARRIS,TX,77547,29.73252,ADDRESS MATCHING-HOUSE NUMBER,-95.22322,30,CENTER OF A FACILITY OR STATION,TX0000004820101278,12040104,NA,NA,6422511,0,NA,NA,NA,TXD150364289,NA,NA,0,324191,RN100209410,NA,NA,NA,NA,700,NA,29.7325200005,-95.2232199996,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110032636002,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,550 CLINTON DR,WORLD ENERGY BIOX BIOFUELS,GALENA PARK,HARRIS,TX,77547,29.732616,ADDRESS MATCHING-HOUSE NUMBER,-95.21962,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,NA,NA,NA,0,3400006377,NA,NA,TXR000078091,NA,NA,7754WGRNRT55CLI,325199,RN105004378,NA,NA,NA,NA,701,NA,29.7326159999,-95.21962,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110032744653,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,9400 STRANG RD,INTERGULF STRANG ROAD FACILITY,LA PORTE,HARRIS,TX,77571,29.70201,ADDRESS MATCHING-HOUSE NUMBER,-95.07491,30,CENTER OF A FACILITY OR STATION,NA,12040104,NA,NA,NA,0,NA,NA,NA,TXR000076604,NA,NA,NA,493190,RN105127476,NA,NA,NA,NA,702,NA,29.7020100005,-95.0749099992,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110032911669,Keep source location,ECHO/FRS,Keep source,N,1301 LOOP 197 S,VALERO TEXAS CITY REFINERY,TEXAS CITY,GALVESTON,TX,77592,29.369167,NA,-94.911111,17600,CENTER OF A FACILITY OR STATION,TX0000004816700007,12040204,4816700161,1008938,13380311,0,NA,NA,NA,TXD000792937,NA,NA,77592TXSCTLOOP1,324110,RN100238385,424710,493190,NA,NA,703,NA,29.3690293184,-94.9130565373,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110032992135,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,3131 W LITTLE YORK RD,TRELLEBORG OFFSHORE US WEST LITTLE YORK FACILITY,HOUSTON,HARRIS,TX,77091,29.863465,ADDRESS MATCHING-HOUSE NUMBER,-95.454075,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,NA,NA,NA,0,NA,NA,NA,TX0000141689,NA,NA,0,326199,NA,NA,NA,NA,NA,704,NA,29.8634649999,-95.4540749995,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110033019301,Keep source location,ECHO/FRS,Keep source,N,914 S 16TH ST,AMPAC FINE CHEMICALS,LA PORTE,HARRIS,TX,77571,29.654631,ADDRESS MATCHING-HOUSE NUMBER,-95.035746,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040204,NA,NA,NA,0,NA,NA,NA,TXR000079062,NA,NA,0,325199,RN105379556,NA,NA,NA,NA,705,NA,29.6536392796,-95.0369686173,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110033019338,Needs to be checked,ECHO/FRS,NA,N,5800 UNDERWOOD RD,KANEKA TEXAS CPVC PLANT,PASADENA,HARRIS,TX,77507,29.6282,GPS - UNSPECIFIED,-95.0885,103,CENTER OF FACILITY,0,12040204,NA,NA,NA,0,NA,NA,NA,TXR000079070,NA,NA,0,325211,RN105439574,NA,NA,NA,NA,706,NA,29.6282,-95.0884999999,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110033019436,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,13827 W HARDY RD BUILDING B,TRELLEBORG OFFSHORE US WEST HARDY FACILITY,HOUSTON,HARRIS,TX,77060,29.91504,ADDRESS MATCHING-HOUSE NUMBER,-95.3764,30,CENTER OF A FACILITY OR STATION,0,12040104,NA,NA,NA,0,NA,NA,NA,TXR000079081,NA,NA,7706WTRLLB13827,326199,RN105384119,NA,NA,NA,NA,707,NA,29.9150400005,-95.3763999993,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110033235513,Keep source location,FRS,Keep source,N,2210 S BATTLEGROUND RD,AIR PRODUCTS BATTLEGROUND ROAD,LA PORTE,HARRIS,TX,77571,29.692467,ADDRESS MATCHING-HOUSE NUMBER,-95.090859,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,12040204,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,325120,RN102916855,NA,NA,NA,NA,708,NA,29.6920889455,-95.0921664434,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110033255288,Needs to be checked,FRS,"Parcel/Facility Street Match, Address # Off",N,5757A UNDERWOOD RD,BOC GASES,PASADENA,HARRIS,TX,77507,29.633361,GPS - UNSPECIFIED,-95.0719,0,ACRES POINTS NOT REPRESENTED BY 101-107,NA,12040204,NA,NA,NA,5414117,5414117,TXR05Y678,NA,NA,NA,NA,NA,325120,NA,NA,NA,NA,NA,709,NA,29.6333610005,-95.0718999993,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110033278067,Keep source location,FRS,"Within Parcel, less than 0.5 mi from source, no address match",N,6419 TOLEDO ST,BETTER BAGS INC,HOUSTON,HARRIS,TX,77008,29.78592,ADDRESS MATCHING-HOUSE NUMBER,-95.42968,30,CENTER OF A FACILITY OR STATION,NA,12040104,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,326113,RN100906049,NA,NA,NA,NA,710,NA,29.7859200006,-95.4296799998,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110033314571,Keep source location,FRS,"Address Matches, less than .5 miles away",N,21520 MORRIS AVE,BENCHMARK ENERGY PRODUCTS MANVEL,MANVEL,BRAZORIA,TX,77578,29.460493,ADDRESS MATCHING-HOUSE NUMBER,-95.336177,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,12040204,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,325998,RN103972675,NA,NA,NA,NA,711,NA,29.4604930002,-95.3361769994,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110033367336,Needs to be checked,FRS,"Address Matches, Check Location",N,13609 INDUSTRIAL RD,HELMERICH & PAYNE IDC GREENSPORT PROJECT,HOUSTON,HARRIS,TX,77015,29.755413,ADDRESS MATCHING-HOUSE NUMBER,-95.188229,150,ENTRANCE POINT OF A FACILITY OR STATION,NA,12040104,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,325998,RN103058459,NA,NA,NA,NA,712,NA,29.7554130003,-95.1882289997,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110033385414,Needs to be checked,FRS,NA,N,4800 OLD PORT RD,BIODIESEL PLANT,GALVESTON,GALVESTON,TX,77550,29.300833,0,-94.824166,0,0,NA,12040204,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,325199,RN103069480,NA,NA,NA,NA,713,NA,29.3008330006,-94.824166,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110033481006,Keep source location,ECHO/FRS,"Address Matched, Keep Related Parcel",N,1300 MCCABE RD,A SCHULMAN LA PORTE,LA PORTE,HARRIS,TX,77571,29.628712,INTERPOLATION-MAP,-95.03464,50,POINT WHERE SUBSTANCE IS RELEASED,TX0000004820101004,12040204,NA,NA,NA,0,NA,NA,341208536,0,NA,NA,77571BYSHR13MCC,325211,RN101613370,NA,NA,NA,NA,714,NA,29.6287119999,-95.0346399996,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110033482540,Keep source location,FRS,Keep source,N,ALONG GALVESTON RD (SH 3) BETWEEN SHAVER ST AND GE,ALLEN GENOA ASPHALT PLANT,HOUSTON,HARRIS,TX,77034,29.6275,0,-95.201944,0,0,NA,12040104,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,324121,RN104858741,NA,NA,NA,NA,715,NA,29.629573824,-95.2016372023,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110033529750,Keep source location,FRS,"Keep Intersecting Parcel, Source and Geocoded in same Parcel",N,16703 STEINHAGEN RD,BLUE GRASS CHEMICAL SPECIALTIES,CYPRESS,HARRIS,TX,77429,30.01558,ADDRESS MATCHING-HOUSE NUMBER,-95.67224,30,CENTER OF A FACILITY OR STATION,NA,12040102,NA,NA,NA,2600001005,NA,TXR05CT28,NA,NA,NA,NA,NA,325998,RN105429591,NA,NA,NA,NA,716,NA,30.0155800002,-95.6722399997,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110033532657,Keep source location,FRS,"Within Parcel, less than 0.5 mi from source, no address match",N,5035 MCHARD RD,BLUE RIDGE PLANT,HOUSTON,FORT BEND,TX,77053,29.580322,ADDRESS MATCHING-HOUSE NUMBER,-95.499403,50,ENTRANCE POINT OF A FACILITY OR STATION,NA,12040204,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,325998,RN102433141,NA,NA,NA,NA,717,NA,29.5803220006,-95.4994029995,facilities_v2021Jul28_HUC8pts.shp,facilities_v2021Jul28_HUC8pts.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
