X,Y,REGISTRY_ID,Previous_S,Source,Location_S,New_,LOCATION_ADDRESS,PRIMARY_NAME,CITY_NAME,COUNTY_NAME,STATE_CODE,ZIP_CODE,LATITUDE83,FAC_COLLEC,LONGITUDE8,FAC_ACCURA,REF_POINT_DESC,AIR,FAC_DERIVE,AIRS_AFS,E_GGRT,EIS,ICIS,ICIS_old,NPDES,OSHA_OIS,RCRAINFO,RMP,SEMS_CERCL,TRIS,NAICS1,TX_TCEQ_AC,NAICS2,NAICS3,NAICS4,NAICS5,ID,NAICS6,lat_merge,lon_merge,lon_match,lat_match
-95.5789,29.79983,110005040008,Keep source location,ECHO,"Address Matches, less than .5 miles away",N,1800 SHERWOOD FOREST BLDG E,EPOXY DESIGNS INC,HOUSTON,HARRIS,TX,77043,29.79983,ADDRESS MATCHING-HOUSE NUMBER,-95.5789,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXD011375029,,,0,32615,,0,0,0,0,478,0,29.79983,-95.5789,0,0
-95.460596,29.71251,110005040589,Keep source location,ECHO,"Address Matches, less than .5 miles away",N,6330 WEST LOOP S,PHILLIPS PETROLEUM,BELLAIRE,HARRIS,TX,77401,29.71251,ADDRESS MATCHING-HOUSE NUMBER,-95.460596,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXD020814307,,,0,32411,,0,0,0,0,479,0,29.71251,-95.460596,1,0
-95.563248,29.80408,110005041141,Needs to be checked,ECHO/FRS,"Parcel/Facility Street Match, Address # Off",N,1716 W SAM HOUSTON PKWY N,HEMPEL COATINGS,HOUSTON,HARRIS,TX,77043,29.80408,ADDRESS MATCHING-HOUSE NUMBER,-95.563248,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD025900424,,,0,325998,,,,,,480,,29.80408,-95.563248,1,0
-95.399879,29.678784,110005041999,Needs to be checked,ECHO/FRS,"Parcel/Facility Street Match, Address # Off",N,8703 KNIGHT RD,SERVICE INDUSTRIES OF AMERICA,HOUSTON,HARRIS,TX,77054,29.678784,ADDRESS MATCHING-HOUSE NUMBER,-95.399879,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD026178475,,,0,325612,,,,,,481,,29.678784,-95.399879,1,0
-95.37776,29.92112,110005043540,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,14029 W HARDY,INTERCOASTAL PAINT,HOUSTON,HARRIS,TX,77060,29.92112,ADDRESS MATCHING-HOUSE NUMBER,-95.37776,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD026608125,,,7706WNTRCS1429W,325510,,,,,,482,,29.92112,-95.37776,1,0
-95.43007,29.73771,110005047546,Keep source location,ECHO,"Address Matches, less than .5 miles away",N,3120 BUFFALO SPEEDWAY,EXXON MOBIL UPSTREAM RESEARCH,HOUSTON,HARRIS,TX,77098,29.73771,ADDRESS MATCHING-HOUSE NUMBER,-95.43007,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXD041123035,,,0,32411,,0,0,0,0,483,0,29.73771,-95.43007,0,0
-95.34230324,29.74120296,110005061477,Keep geocoded location,ECHO,Keep Geocoded Location,N,3803 POLK AVE,SINCLAIR & VALENTINE LP,HOUSTON,HARRIS,TX,77003,29.74107,ADDRESS MATCHING-HOUSE NUMBER,-95.34262,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXD074192113,,,0,32591,,0,0,0,0,490,0,29.74120296,-95.34230324,1,0
-95.49513,29.82413,110005062350,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,3300 BINGLE RD,CALGON CORPORATION,HOUSTON,HARRIS,TX,77055,29.82413,ADDRESS MATCHING-HOUSE NUMBER,-95.49513,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD077425007,,,0,325998,,,,,,491,,29.82413,-95.49513,0,0
-95.45436,29.784108,110005062430,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,7310 KATY RD,LAROCHE INDUSTRIES INC,HOUSTON,HARRIS,TX,77024,29.784108,ADDRESS MATCHING-HOUSE NUMBER,-95.45436,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD077874139,,,0,325314,,,,,,492,,29.784108,-95.45436,0,0
-95.439359,29.793982,110005062635,Needs to be checked,ECHO/FRS,"Parcel/Facility Street Match, Address # Off",N,6827 WYNNWOOD LN,ZEP MANUFACTURING,HOUSTON,HARRIS,TX,77008,29.793982,ADDRESS MATCHING-HOUSE NUMBER,-95.439359,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD078427598,,,0,325611,RN102332608,,,,,493,,29.793982,-95.439359,1,0
-95.50311,29.63388,110005064116,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,11808 CANEMONT,M-I DRILLING FLUIDS ERL PLANT,HOUSTON,HARRIS,TX,77035,29.63388,ADDRESS MATCHING-HOUSE NUMBER,-95.50311,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD081505513,,,0,325998,RN103773768,,,,,494,,29.63388,-95.50311,0,0
-95.66831328,29.78985733,110005064651,Keep source location,ECHO/FRS,Keep source,N,16400 PARK ROW,KRATON INNOVATION CENTER HOUSTON,HOUSTON,HARRIS,TX,77084,29.78927,ADDRESS MATCHING-HOUSE NUMBER,-95.66846,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD083474015,,,0,325199,,,,,,495,,29.78985733,-95.66831328,0,0
-95.09929,29.73221,110005064688,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,2300 TIDAL RD,AIR LIQUIDE DEER PARK,DEER PARK,HARRIS,TX,77536,29.73221,ADDRESS MATCHING-HOUSE NUMBER,-95.09929,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,TX0105830,,TXD083556639,,,0,325120,RN102150703,,,,,496,,29.73221,-95.09929,0,1
-95.32045,29.85643,110005065874,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,10120 HIRSCH ROAD,DALLAS CHEMICAL TECHS  INC,HOUSTON,HARRIS,TX,77016,29.85643,ADDRESS MATCHING-HOUSE NUMBER,-95.32045,30,CENTER OF A FACILITY OR STATION,0,12040104,,,"6694511,missing NEI",0,,TX0030571,,TXD088360813,,,77016DLLSC10120,325998,RN102334075,,,,,497,,29.85643,-95.32045,1,1
-95.18466594,29.58544918,110005066169,Keep source location,ECHO/FRS,Keep source,N,2801 CHOATE ROAD,"DIXIE OIL PROCESSORS, INC.",FRIENDSWOOD,GALVESTON,TX,77546,29.5686,,-95.2047,81711,,0,12040204,,,,15992,,,,TXD089793046,,TXD089793046,0,324191,,,,,,498,,29.58544918,-95.18466594,1,0
-95.554999,29.784998,110005066196,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,10420 OLD KATY RD,THE FLUOROCARBON COMPANY,HOUSTON,HARRIS,TX,77043,29.784998,ADDRESS MATCHING-HOUSE NUMBER,-95.554999,17530,PLANT ENTRANCE (GENERAL),0,12040104,,,,0,,,,TXD089799522,,,0,326199,,,,,,499,,29.784998,-95.554999,0,0
-95.137354,29.363265,110005067612,Keep source location,ECHO/FRS,"Within Parcel, less than 0.5 mi from source, no address match",N,15133 LINDA LANE,CHEMICAL PROCESS AND PRODUCTION,SANTA FE,GALVESTON,TX,77517,29.363265,ADDRESS MATCHING-HOUSE NUMBER,-95.137354,50,ENTRANCE POINT OF A FACILITY OR STATION,TX0000004816700031,12040204,,,,0,,TXG830271,,TXD095185807,,,0,324110,RN101379808,,,,,500,,29.363265,-95.137354,1,1
-95.55856,29.86438,110005067952,Needs to be checked,ECHO,"Parcel/Facility Street Match, Address # Off",N,10549 W LITTLE YORK,NITA INDUSTRIES INC,HOUSTON,HARRIS,TX,77041,29.86438,ADDRESS MATCHING-HOUSE NUMBER,-95.55856,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXD096027131,,,0,325188,,0,0,0,0,501,0,29.86438,-95.55856,1,0
-95.27174,29.80253,110005067961,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,8705 CITY PARK LOOP BUILDING 8,SEWELL PLASTICS,HOUSTON,HARRIS,TX,77013,29.80253,ADDRESS MATCHING-HOUSE NUMBER,-95.27174,30,CENTER OF A FACILITY OR STATION,,12040104,,,,0,,,,TXD096027842,,,,324110,RN103030250,,,,,502,,29.80253,-95.27174,1,0
-95.55854,29.85848,110005076782,Keep source location,FRS,"Address Matches, less than .5 miles away",N,10531 FISHER RD,GAVLON INDUSTRIES,HOUSTON,HARRIS,TX,77041,29.85848,ADDRESS MATCHING-HOUSE NUMBER,-95.55854,30,CENTER OF A FACILITY OR STATION,,12040104,,,,0,,,,,,,,325110,RN100622703,,,,,503,,29.85848,-95.55854,1,0
-95.31535,29.73504,110005077264,Keep source location,ECHO,"Address Matches, less than .5 miles away",N,600 HUGHES ST,UNION CARBIDE,HOUSTON,HARRIS,TX,77023,29.73504,ADDRESS MATCHING-HOUSE NUMBER,-95.31535,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXD980508857,,,0,32512,,0,0,0,0,504,0,29.73504,-95.31535,1,0
-95.32844,29.69519,110005077978,Keep source location,ECHO,"Address Matches, less than .5 miles away",N,5736 GRIGGS ROAD,OBRIEN CORPORATION,HOUSTON,HARRIS,TX,77021,29.69519,ADDRESS MATCHING-HOUSE NUMBER,-95.32844,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXD980626147,,,0,32551,,0,0,0,0,505,0,29.69519,-95.32844,1,1
-95.363137,29.873486,110005078897,Needs to be checked,ECHO/FRS,"Parcel/Facility Street Match, Address # Off",N,1510 LONE OAK RD,AMERICAN WASTE OIL CO INC,HOUSTON,HARRIS,TX,77093,29.873486,ADDRESS MATCHING-HOUSE NUMBER,-95.363137,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD980698989,,,0,324191,,,,,,506,,29.873486,-95.363137,1,0
-95.34331,29.7472,110005079191,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,3300 CAPITOL AVE,M-I HOLDINGS LLC,HOUSTON,HARRIS,TX,77003,29.7472,ADDRESS MATCHING-HOUSE NUMBER,-95.34331,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD980745079,,,0,325998,,,,,,507,,29.7472,-95.34331,1,0
-95.343885,29.749788,110005079770,Needs to be checked,ECHO/FRS,"Parcel/Facility Street Match, Address # Off",N,3108 HARRISBURG BLVD BLDG 2,HOECHST CELANESE CHEMICAL INC,HOUSTON,HARRIS,TX,77003,29.749788,ADDRESS MATCHING-HOUSE NUMBER,-95.343885,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD980796403,,,0,325199,,,,,,508,,29.749788,-95.343885,0,0
-95.28556,29.77234,110005079789,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,8000 MARKET STREET ROAD,HOECHST CELANESE CHEMICAL INC,HOUSTON,HARRIS,TX,77029,29.77234,ADDRESS MATCHING-HOUSE NUMBER,-95.28556,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD980796411,,,0,325199,,,,,,509,,29.77234,-95.28556,0,0
-95.500959,29.804463,110005079823,Keep source location,ECHO,"Address Matches, less than .5 miles away",N,1843 BINGLE ROAD,NL CHEMICALS,HOUSTON,HARRIS,TX,77055,29.804463,ADDRESS MATCHING-HOUSE NUMBER,-95.500959,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXD980796692,,,0,325188,,0,0,0,0,510,0,29.804463,-95.500959,0,0
-95.321372,29.677808,110005080802,Keep source location,ECHO,"Within Parcel, less than 0.5 mi from source, no address match",N,6104 DIXIE DR,HARRIS COUNTY MOSQUITO CONTROL,HOUSTON,HARRIS,TX,77087,29.677808,ADDRESS MATCHING-HOUSE NUMBER,-95.321372,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXD980873509,,,0,32532,,0,0,0,0,511,0,29.677808,-95.321372,0,0
-95.20178,29.6974,110005081570,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,911 WESTFALL,SOUTHWEST PETRO-SYSTEMS INC,PASADENA,HARRIS,TX,77506,29.6974,ADDRESS MATCHING-HOUSE NUMBER,-95.20178,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD980880116,,,0,324191,,,,,,512,,29.6974,-95.20178,1,0
-95.14399,29.66582,110005085772,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,6224 SPENCER HWY LOT C,BAYSHORE PETROLEUM CO,PASADENA,HARRIS,TX,77505,29.66582,ADDRESS MATCHING-HOUSE NUMBER,-95.14399,30,CENTER OF A FACILITY OR STATION,0,12040204,,,,0,,,,TXD981145238,,,0,324191,,,,,,513,,29.66582,-95.14399,1,0
-95.42788,29.99244,110005096573,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,250 PENNBRIGHT,FAROUK SYSTEMS,HOUSTON,HARRIS,TX,77090,29.99244,ADDRESS MATCHING-HOUSE NUMBER,-95.42788,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD981611262,,,0,325620,RN102194685,,,,,514,,29.99244,-95.42788,1,0
-95.46223,30.17068,110005097901,Keep source location,FRS,"Address Matches, less than .5 miles away",N,1520 LAKE FRONT CIR,PENNZOIL QUAKER STATE COMPANY,THE WOODLANDS,MONTGOMERY,TX,77380,30.17068,ADDRESS MATCHING-HOUSE NUMBER,-95.46223,30,CENTER OF A FACILITY OR STATION,,12040102,,,,0,,,,,,,,324110,RN100599661,,,,,515,,30.17068,-95.46223,0,0
-95.36959,29.96539,110005099561,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,1902 RANKIN RD,TRELLEBORG OFFSHORE US RANKIN ROAD FACILITY,HOUSTON,HARRIS,TX,77073,29.96539,ADDRESS MATCHING-HOUSE NUMBER,-95.36959,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD981909823,,,77073TRLLB192RA,326199,RN100578145,,,,,516,,29.96539,-95.36959,1,0
-95.43048,29.84113,110005099641,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,3339 PINEMONT DR,ROYAL BATHS MANUFACTURING HOUSTON,HOUSTON,HARRIS,TX,77018,29.84113,ADDRESS MATCHING-HOUSE NUMBER,-95.43048,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD981909963,,,0,326199,RN103029161,,,,,517,,29.84113,-95.43048,0,0
-95.42788,29.99244,110005102888,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,255 PENNBRIGHT DR STE 200,PRAXAIR INC,HOUSTON,HARRIS,TX,77090,29.99244,ADDRESS MATCHING-HOUSE NUMBER,-95.42788,30,CENTER OF A FACILITY OR STATION,,12040104,,,,0,,,,TXD982287393,,,,325120,RN102337425,,,,,518,,29.99244,-95.42788,1,0
-94.77157103,30.07953095,110005104706,Keep geocoded location,ECHO,Keep Geocoded Location,N,2301 MIZELL RD,ALPHA PROCESSING,LIBERTY,LIBERTY,TX,77575,30.079779,ADDRESS MATCHING-HOUSE NUMBER,-94.771088,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12030203,,,,0,0,,,TXD982293722,,,0,32411,,0,0,0,0,519,0,30.07953095,-94.77157103,1,0
-95.31859,29.64443,110005113377,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,6228 OSPREY,HOLCOMB OIL RECYCLING,HOUSTON,HARRIS,TX,77048,29.64443,ADDRESS MATCHING-HOUSE NUMBER,-95.31859,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD982760258,,,0,324191,RN102777174,,,,,520,,29.64443,-95.31859,1,0
-95.07012436,29.88064279,110005113705,Keep source location,ECHO/FRS,Keep source - but looks like this is a remediated site,N,1024 GULF PUMP RD,FRENCH PROJECT,CROSBY,HARRIS,TX,77532,29.879855,ADDRESS MATCHING-HOUSE NUMBER,-95.070614,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD987981594,,,0,325199,RN100585942,,,,,521,,29.88064279,-95.07012436,1,0
-95.66325675,29.78825207,110005114660,Keep source location,ECHO/FRS,Keep source - but looks like an office,N,16155 PARK ROW NO 160,BAKER INDUSTRIAL CHEMICALS,HOUSTON,HARRIS,TX,77084,29.78896,ADDRESS MATCHING-HOUSE NUMBER,-95.663599,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD987983541,,,0,325199,,,,,,522,,29.78825207,-95.66325675,0,0
-95.319872,29.749826,110005117809,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,5303 NAVIGATION BLDG A,SUNBELT ASPHALT & MATERIALS INC,HOUSTON,HARRIS,TX,77011,29.749826,ADDRESS MATCHING-HOUSE NUMBER,-95.319872,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD007932361,,,0,324121,,,,,,523,,29.749826,-95.319872,1,0
-95.12421,29.54671,110005122081,Keep source location,ECHO,"Address Matches, less than .5 miles away",N,17080 MILL FOREST RD,JOHN CRANE,WEBSTER,HARRIS,TX,77598,29.54671,ADDRESS MATCHING-HOUSE NUMBER,-95.12421,30,CENTER OF A FACILITY OR STATION,0,12040204,,,,0,0,,,TXD987999513,,,0,325199,,0,0,0,0,524,0,29.54671,-95.12421,1,0
-95.521799,29.842412,110005125569,Needs to be checked,ECHO/FRS,"Parcel/Facility Street Match, Address # Off",N,9280 BAYTHORNE DR,SONOCO FIBRE DRUM INC,HOUSTON,HARRIS,TX,77041,29.842412,ADDRESS MATCHING-HOUSE NUMBER,-95.521799,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD988021218,,,0,326199,,,,,,525,,29.842412,-95.521799,0,0
-95.05519,29.60723,110005125587,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,10200 BAY AREA BOULEVARD,NOVA MOLECULAR TECHNOLOGIES I NC,PASADENA,HARRIS,TX,77507,29.60723,INTERPOLATION - DIGITAL MAP SRCE (TIGER),-95.05519,20,ENTRANCE POINT OF A FACILITY OR STATION,TX0000004820101811,12040204,,,6693511,0,,,,TXD988021259,1E+11,,77507NVMLC10200,325199,RN100925551,,,,,526,,29.60723,-95.05519,1,0
-95.45551,29.89873,110005134041,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,11601 MCKINLEY,PICCO COATINGS,HOUSTON,HARRIS,TX,77038,29.89873,ADDRESS MATCHING-HOUSE NUMBER,-95.45551,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD988034310,,,0,324122,,,,,,527,,29.89873,-95.45551,0,0
-95.11657,29.80017,110005138350,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,1223 BECKER ST,SEAMASTER MARINE COATINGS INC,CHANNELVIEW,HARRIS,TX,77530,29.80017,ADDRESS MATCHING-HOUSE NUMBER,-95.11657,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD988042032,,,0,324122,,,,,,528,,29.80017,-95.11657,1,1
-95.310285,29.901094,110005145315,Needs to be checked,ECHO,"Parcel/Facility Street Match, Address # Off",N,5430 EASTHAMPTON DR,ITC INDUSTRIAL COATINGS INC,HOUSTON,HARRIS,TX,77039,29.901094,ADDRESS MATCHING-HOUSE NUMBER,-95.310285,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXD988059390,,,0,325131,,0,0,0,0,529,0,29.901094,-95.310285,1,0
-95.48222,29.70547,110005146494,Keep source location,ECHO,"Address Matches, less than .5 miles away",N,5757 BELLAIRE BLVD,PHILLIPS 66,HOUSTON,HARRIS,TX,77081,29.70547,ADDRESS MATCHING-HOUSE NUMBER,-95.48222,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXD988061370,,,0,32411,,0,0,0,0,530,0,29.70547,-95.48222,0,0
-95.1813,30.00302,110005149295,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,5904 KELLY MILL LN,BARGAS,HUMBLE,HARRIS,TX,77346,30.00302,ADDRESS MATCHING-HOUSE NUMBER,-95.1813,30,CENTER OF A FACILITY OR STATION,0,12040101,,,,0,,,,TXD988066874,,,0,324191,,,,,,531,,30.00302,-95.1813,0,0
-95.17339,29.84846,110005149641,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,14510 BEAUMONT HWY,H & H,HOUSTON,HARRIS,TX,77049,29.84846,ADDRESS MATCHING-HOUSE NUMBER,-95.17339,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD988070256,,,77049HHXXX1451B,326291,RN100672856,,,,,532,,29.84846,-95.17339,1,0
-95.255932,29.762336,110005153788,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,4208 FIDELITY RD BLDG 3,RECYCALYST TECHNOLOGIES,HOUSTON,HARRIS,TX,77029,29.762336,ADDRESS MATCHING-HOUSE NUMBER,-95.255932,50,ENTRANCE POINT OF A FACILITY OR STATION,,12040104,,,,0,,,,TXD988078119,,,,325320,RN100675925,,,,,533,,29.762336,-95.255932,0,0
-95.369769,29.802947,110005156641,Keep source location,ECHO/FRS,"Within Parcel, less than 0.5 mi from source, no address match",N,4720 SHARMAN,POLYMERS GROUP OLYBILT LAB,HOUSTON,HARRIS,TX,77009,29.802947,ADDRESS MATCHING-HOUSE NUMBER,-95.369769,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXD988083069,,,0,325211,,,,,,534,,29.802947,-95.369769,1,0
-95.36428,29.94334,110005157150,Keep source location,ECHO,"Address Matches, less than .5 miles away",N,15402 VANTAGE PARKWAY E STE 318,GENERON SYSTEMS,HOUSTON,HARRIS,TX,77032,29.94334,ADDRESS MATCHING-HOUSE NUMBER,-95.36428,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXD988083820,,,0,32512,,0,0,0,0,535,0,29.94334,-95.36428,0,0
-95.516007,29.835877,110005157409,Needs to be checked,ECHO,"Parcel/Facility Street Match, Address # Off",N,4544 S PINEMONT STE 220,WIKOFF COLOR CORP,HOUSTON,HARRIS,TX,77041,29.835877,ADDRESS MATCHING-HOUSE NUMBER,-95.516007,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXD988084182,,,0,32591,,0,0,0,0,536,0,29.835877,-95.516007,1,0
-95.372972,29.597457,110005159265,Keep source location,ECHO,"Address Matches, less than .5 miles away",N,3250 S SAM HOUSTON PKWY E,INDUSTRIAL POLYMERS CORPORATION,HOUSTON,HARRIS,TX,77047,29.597457,ADDRESS MATCHING-HOUSE NUMBER,-95.372972,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040204,,,,0,0,,,TXD988086815,,,0,32551,,0,0,0,0,537,0,29.597457,-95.372972,1,1
-95.31774,29.70311,110005159933,Keep source location,ECHO,"Address Matches, less than .5 miles away",N,3714 LAPAS DR,AIR LIQUIDE AMERICA SPECIALTY GASES LLC - SCOTT SPECIALTY GASES,HOUSTON,HARRIS,TX,77023,29.70311,ADDRESS MATCHING-HOUSE NUMBER,-95.31774,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXD988087821,,,0,32512,,0,0,0,0,538,0,29.70311,-95.31774,1,0
-95.0319,29.77277,110005162796,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,7503 BAYWAY DR,UNITED CHEMICAL TESTING,BAYTOWN,HARRIS,TX,77520,29.77277,ADDRESS MATCHING-HOUSE NUMBER,-95.0319,30,CENTER OF A FACILITY OR STATION,0,12040203,,,,0,,,,TXR000000505,,,0,325998,,,,,,539,,29.77277,-95.0319,0,1
-95.540158,29.858809,110005164295,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,14518 HEMPSTEAD 1G,HOUSTON SPECIALTY PRODUCTS CO,HOUSTON,HARRIS,TX,77040,29.858809,ADDRESS MATCHING-HOUSE NUMBER,-95.540158,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000002667,,,0,326299,,,,,,540,,29.858809,-95.540158,0,0
-95.51968,29.95753,110005164311,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,6614 GANT RD,POLYSPEC,HOUSTON,HARRIS,TX,77066,29.95753,ADDRESS MATCHING-HOUSE NUMBER,-95.51968,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000002709,,,77066PLYSP6614G,325510,,,,,,541,,29.95753,-95.51968,1,0
-95.34454,29.92581,110005164990,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,14107 W INTERDRIVE,CLOCK SPRING COMPANY,HOUSTON,HARRIS,TX,77032,29.92581,ADDRESS MATCHING-HOUSE NUMBER,-95.34454,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000003640,,,0,326199,RN100649672,,,,,542,,29.92581,-95.34454,1,0
-95.31824,29.69802,110005166532,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,4545 MOSSFORD DR,SNIDER TIRE INC,HOUSTON,HARRIS,TX,77087,29.69802,ADDRESS MATCHING-HOUSE NUMBER,-95.31824,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000005769,,,0,326211,,,,,,543,,29.69802,-95.31824,1,1
-95.53696,29.84065,110005169824,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,4702 WINDFERN RD,PRO PLASTICS WINDFERN FACILITY,HOUSTON,HARRIS,TX,77041,29.84065,ADDRESS MATCHING-HOUSE NUMBER,-95.53696,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000010421,,,0,326199,RN100668714,,,,,544,,29.84065,-95.53696,1,0
-95.32819,29.67874,110005169860,Keep source location,ECHO,"Address Matches, less than .5 miles away",N,6831 SILSBEE ST,CONSOLIDATED CONTAINER COMPANY,HOUSTON,HARRIS,TX,77033,29.67874,ADDRESS MATCHING-HOUSE NUMBER,-95.32819,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,0,,,TXR000010488,,,0,32613,,0,0,0,0,545,0,29.67874,-95.32819,1,0
-95.434737,29.663399,110005170607,Needs to be checked,ECHO/FRS,"Parcel/Facility Street Match, Address # Off",N,3647 WILLOWBEND BLVD STE 800,CHEMPAK INTERNATIONAL,HOUSTON,HARRIS,TX,77054,29.663399,ADDRESS MATCHING-HOUSE NUMBER,-95.434737,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000011585,,,0,325998,,,,,,546,,29.663399,-95.434737,0,1
-95.045764,29.628983,110005172357,Needs to be checked,ECHO/FRS,"Address Matches, Check Location",N,12330 BAY AREA BLVD,NISSAN CHEMICAL AMERICA PASADENA PLANT,PASADENA,HARRIS,TX,77507,29.628983,ADDRESS MATCHING-HOUSE NUMBER,-95.045764,50,ENTRANCE POINT OF A FACILITY OR STATION,0,12040204,,,6696311,0,,,,TXR000013979,,,77507NSSNC12330,325199,RN102662731,,,,,547,,29.628983,-95.045764,1,0
-95.39586,29.94479,110005174195,Keep source location,ECHO/FRS,"Address Matches, less than .5 miles away",N,16800 IMPERIAL VALLEY STE 220,CLEAN-UR-PARTS,HOUSTON,HARRIS,TX,77060,29.94479,ADDRESS MATCHING-HOUSE NUMBER,-95.39586,30,CENTER OF A FACILITY OR STATION,0,12040104,,,,0,,,,TXR000016543,,,0,324191,,,,,,548,,29.94479,-95.39586,0,0
